individual,area,max_width,max_length,analyst
s_020_206_002_013,12.861,2.981,5.581,megan
s_020_206_002_014,19.058,5.114,7.19,megan
s_020_206_002_015,10.614,2.524,5.724,megan
s_020_206_002_017,9.701,3.21,4.886,megan
s_020_206_002_018,7.951,3.057,5.648,megan
s_020_206_002_019,10.141,3.171,4.971,megan
s_020_206_002_020,6.423,2.143,4.438,megan
s_020_206_002_021,6.515,2.924,3.667,megan
s_020_206_002_022,5.805,2.371,3.133,megan
s_020_206_003_001,32.67,5.352,10.067,megan
s_020_206_003_016,9.228,3.514,4.733,megan
s_020_212_001_001,45.962,6.971,9.924,justin
s_020_212_001_002,28.944,6.338,7.062,justin
s_020_212_001_003,16.965,4.571,6.643,justin
s_020_212_001_004,19.846,4.4,5.533,justin
s_020_212_001_005,21.181,4.976,6.943,justin
s_020_212_001_006,15.584,3.59,6.295,justin
s_020_212_001_007,13.595,3.343,6.676,justin
s_020_212_001_008,13.359,3.824,4.538,justin
s_020_212_001_009,17.274,4.824,5.224,justin
s_020_212_001_010,9.971,3.2,4.086,justin
s_020_212_001_011,9.893,3.195,4.167,justin
s_020_212_001_012,9.063,3.371,3.914,justin
s_020_212_001_013,10.018,3.305,4.133,justin
s_020_212_001_014,6.753,3.343,3.776,justin
s_020_212_001_015,7.552,2.724,4.086,justin
s_020_212_001_016,7.501,2.767,3.967,justin
s_020_212_001_017,5.836,2.876,4.257,justin
s_020_212_001_018,8.14,2.962,3.6,justin
s_020_212_001_019,6.134,2.419,3.329,justin
s_020_212_001_020,4.541,1.514,4.31,justin
s_020_212_001_021,3.609,1.7,3.643,justin
s_021_143_001_001,31.779,5.571,8.79,megan
s_021_143_001_002,34.9,6.105,8.314,megan
s_021_143_001_003,12.27,3.514,5.419,megan
s_021_143_001_004,9.813,3.362,4.352,megan
s_021_143_001_005,6.995,3.21,3.819,megan
s_021_143_001_006,5.683,2.143,4.276,megan
s_021_143_001_007,5.91,2.4,3.133,megan
s_021_143_001_008,4.053,1.99,2.933,megan
s_021_143_001_009,4.689,1.686,4.438,megan
s_021_143_001_010,2.69,1.686,2.676,megan
s_021_143_001_011,4.346,2.219,3.057,megan
s_021_143_001_012,6.574,2.676,3.971,megan
s_021_143_001_013,3.703,2.067,2.905,megan
s_021_143_001_014,3.529,1.686,2.981,megan
s_021_143_001_015,10.162,3.838,4.438,megan
s_021_143_001_016,6.217,2.676,3.514,megan
s_021_143_001_017,4.009,2.01,2.924,megan
s_021_143_001_018,3.209,1.762,3.133,megan
s_021_143_001_019,3.725,1.914,2.981,megan
s_021_143_001_020,2.698,1.705,3.286,megan
s_021_202_001_001,61.272,9.686,11.743,megan
s_021_202_001_002,28.838,5.962,6.943,megan
s_021_202_001_003,41.601,6.714,8.39,megan
s_021_202_001_004,34.914,5.876,8.39,megan
s_021_202_001_005,19.373,4.429,6.943,megan
s_021_202_001_006,18.685,4.124,7.2,megan
s_021_202_001_007,17.851,4.886,6.41,megan
s_021_202_001_008,13.784,3.99,5.124,megan
s_021_202_001_009,15.591,4.295,5.038,megan
s_021_202_002_010,16.758,5.581,5.876,megan
s_021_202_002_011,9.354,3.286,4.514,megan
s_021_202_002_012,10.79,3.514,4.6,megan
s_021_202_002_013,12.064,3.895,4.429,megan
s_021_202_002_014,12.604,4.2,5.495,megan
s_021_202_002_015,8.111,3.514,3.895,megan
s_021_202_002_016,5.736,2.095,3.667,megan
s_021_202_002_017,7.428,2.676,4.305,megan
s_021_202_002_018,5.044,2.067,4.124,megan
s_021_210_001_001,31.93,5.405,7.776,justin
s_021_210_001_002,19.645,4.51,6.41,justin
s_021_210_001_003,21.203,5.029,6.205,justin
s_021_210_001_004,23.458,4.986,6.205,justin
s_021_210_001_005,13.907,3.881,5.124,justin
s_021_210_001_006,10.114,2.771,5.524,justin
s_021_210_001_007,11.379,4.3,4.757,justin
s_021_210_001_008,9.613,3.243,4.238,justin
s_021_210_001_009,10.128,3.186,4.871,justin
s_021_210_001_010,5.037,3.162,4.552,justin
s_021_210_001_011,7.28,2.367,5.033,justin
s_021_210_001_012,6.726,2.943,3.738,justin
s_021_210_001_013,8.675,3,4.119,justin
s_021_210_001_014,6.867,2.39,4.5,justin
s_021_210_001_015,5.17,2.819,3.819,justin
s_022_084_001_001,47.062,5.681,12.143,megan
s_022_084_001_002,39.547,7.095,8.543,megan
s_022_084_001_003,25.832,5.952,7.629,megan
s_022_084_001_004,31.125,5.343,7.943,megan
s_022_084_001_005,15.999,4.048,6.029,megan
s_022_084_001_006,12.287,3.381,6.029,megan
s_022_084_001_007,8.98,3.21,4.505,megan
s_022_084_001_008,8.446,3.381,4.276,megan
s_022_084_001_009,4.491,2.067,3.667,megan
s_022_084_001_010,7.384,3.524,3.819,megan
s_022_084_001_011,4.385,1.61,4.524,megan
s_022_084_001_012,5.676,2.371,3,megan
s_022_116_001_001,45.421,7.095,9.457,megan
s_022_116_001_002,52.905,9.01,9.552,megan
s_022_116_001_003,22.607,5.495,5.371,megan
s_022_116_001_004,18.91,3.819,6.714,megan
s_022_116_001_005,16.819,3.695,6.962,megan
s_022_116_001_006,21.927,5.724,5.59,megan
s_022_116_001_007,12.762,2.676,7.171,megan
s_022_116_001_008,11.232,3.667,4.448,megan
s_022_116_001_009,13.722,3.895,5.343,megan
s_022_116_001_010,12.845,3.133,6.562,megan
s_022_116_001_021,5.59,2.524,2.981,megan
s_022_116_001_024,10.639,3.305,4.581,megan
s_022_116_001_025,7.612,2.524,4.276,megan
s_022_116_001_026,6.144,2.295,3.924,megan
s_022_116_001_027,5.158,1.914,4.124,megan
s_022_116_002_011,17.15,4.276,6.105,megan
s_022_116_002_012,12.448,3.238,5.876,megan
s_022_116_002_013,14.116,3.362,6.333,megan
s_022_116_002_014,14.372,3.895,4.819,megan
s_022_116_002_015,6.402,1.99,4.581,megan
s_022_116_002_016,6.368,2.219,4.657,megan
s_022_116_002_017,8.079,2.981,4.743,megan
s_022_116_002_018,6.19,1.914,5.114,megan
s_022_116_002_019,6.514,1.914,5.876,megan
s_022_116_002_020,8.044,3.667,4.81,megan
s_022_116_002_022,7.851,2.829,3.743,megan
s_022_116_002_023,5.795,2,4.057,megan
s_022_124_001_001,68.84,9.457,10.448,megan
s_022_124_001_002,47.982,5.876,10.371,megan
s_022_124_001_003,40.228,7.476,8.848,megan
s_022_124_001_004,40.279,5.648,9.838,megan
s_022_124_001_006,33.15,6.562,8.543,megan
s_022_124_001_008,20.254,3.514,7.933,megan
s_022_124_001_011,13.814,2.981,6.895,megan
s_022_124_001_012,14.08,3.21,6.562,megan
s_022_124_001_013,18.179,4.048,5.876,megan
s_022_124_001_015,10.716,3.057,5.343,megan
s_022_124_001_016,6.92,2.981,4.124,megan
s_022_124_002_005,42.256,6.571,9.867,megan
s_022_124_002_007,26.857,4.962,8.01,megan
s_022_124_002_009,27.851,6.105,7.648,megan
s_022_124_002_010,21.487,4.124,7.571,megan
s_022_124_002_014,14.08,4.048,7.562,megan
s_022_124_002_017,10.433,3.286,4.657,megan
s_022_124_002_018,7.15,2.905,4.048,megan
s_022_124_002_019,5.702,2,4.581,megan
s_022_124_002_020,5.357,2.238,3.819,megan
s_022_124_002_021,4.441,1.61,4.2,megan
s_022_124_002_022,5.064,2.219,4.048,megan
s_022_124_002_023,6.418,2.676,3.905,megan
s_022_124_002_024,3.861,1.686,3.133,megan
s_022_142_001_001,46.542,5.724,11.59,megan
s_022_142_001_002,45.911,6.181,12.124,megan
s_022_142_001_003,30.295,5.114,9.229,megan
s_022_142_001_004,12.303,3.286,5.886,megan
s_022_142_001_005,20.361,5.267,5.81,megan
s_022_142_001_006,14.896,3.686,5.876,megan
s_022_142_001_007,13.932,4.371,5.19,megan
s_022_142_001_008,7.855,2.905,3.819,megan
s_022_142_001_009,9.021,2.781,5.419,megan
s_022_142_001_010,4.263,2.219,2.905,megan
s_022_148_001_001,29.289,5.352,7.248,megan
s_022_148_001_002,26.114,5.114,7.248,megan
s_022_148_001_003,19.674,3.362,8.238,megan
s_022_148_001_004,25.08,5.648,6.333,megan
s_022_148_001_005,20.937,5.133,6.343,megan
s_022_148_001_006,15.684,3.514,7.095,megan
s_022_148_001_007,16.306,3.371,7.629,megan
s_022_148_001_008,19.905,5.038,6.79,megan
s_022_148_001_009,13.703,3.667,5.952,megan
s_022_148_001_010,19.786,3.981,7.705,megan
s_022_148_001_011,11.731,4.124,5.057,megan
s_022_148_001_012,10.887,3.819,4.743,megan
s_022_148_001_013,9.354,3.133,4.962,megan
s_022_148_001_014,11.914,4.581,4.69,megan
s_022_148_002_015,8.78,2.524,4.886,megan
s_022_148_002_016,5.73,2.162,4.505,megan
s_022_148_002_017,8.095,2.752,4.667,megan
s_022_148_002_018,7.394,3.59,3.514,megan
s_022_148_002_019,4.711,2.6,3.533,megan
s_022_148_002_020,6.32,2.676,3.59,megan
s_022_148_002_021,9.324,3.971,3.933,megan
s_022_179_001_001,28.537,4.124,10.219,megan
s_022_179_001_002,34.232,5.648,9.324,megan
s_022_179_001_003,25.254,5.61,6.724,megan
s_022_179_001_004,15.937,3.676,6.581,megan
s_022_179_001_005,17.171,3.971,6.638,megan
s_022_179_001_006,18.242,4.352,5.952,megan
s_022_179_001_007,12.719,3.086,5.648,megan
s_022_179_001_008,17.822,4.819,5.648,megan
s_022_179_001_009,18.528,3.667,8.086,megan
s_022_179_001_010,10.002,3.59,4.371,megan
s_022_179_001_011,11.018,3.362,5.571,megan
s_022_179_001_012,11.922,3.362,5.495,megan
s_022_179_002_013,9.914,3.457,4.962,megan
s_022_179_002_014,9.602,3.743,4.6,megan
s_022_179_002_015,9.735,3.524,4.676,megan
s_022_179_002_016,7.393,3.229,3.914,megan
s_022_179_002_017,5.731,2.524,3.905,megan
s_022_179_002_018,8.101,2.219,5.571,megan
s_022_179_002_019,5.503,2.676,4.962,megan
s_022_179_002_020,8.972,3.514,4.81,megan
s_022_179_002_021,6.608,3.076,3.743,megan
s_022_179_002_022,4.917,2.752,3.39,megan
s_022_179_002_023,6.625,2.829,4.2,megan
s_022_179_002_024,5.365,2.371,3.59,megan
s_022_179_002_025,7.093,2.371,4.429,megan
s_022_179_002_026,6.023,2.219,4.362,megan
s_022_179_002_027,4.984,2.448,3.286,megan
s_022_182_001_001,17.894,4.505,6.867,megan
s_022_182_001_002,24.578,4.962,7.171,megan
s_022_182_001_003,20.701,5.276,6.724,megan
s_022_182_001_004,20.083,4.124,7.476,megan
s_022_182_001_005,16.583,3.914,6.038,megan
s_022_182_001_006,16.882,3.6,6.79,megan
s_022_182_001_007,17.452,3.819,5.952,megan
s_022_182_001_008,13.564,3.59,6.333,megan
s_022_182_001_009,17.779,4.2,6.895,megan
s_022_182_001_010,11.631,3.59,5.8,megan
s_022_182_001_011,7.418,2.6,4.838,megan
s_022_182_001_012,6.898,2.39,4.657,megan
s_022_182_001_013,10.436,3.829,4.352,megan
s_022_182_001_014,7.306,3.229,4.2,megan
s_022_182_001_015,7.93,2.829,3.971,megan
s_022_182_002_016,10.769,3.438,4.733,megan
s_022_182_002_017,6.513,2.143,4.6,megan
s_022_182_002_018,7.256,2.695,5.152,megan
s_022_182_002_019,6.079,2.524,3.362,megan
s_022_182_002_020,4.763,1.533,5.448,megan
s_022_182_002_021,6.126,2.524,4.124,megan
s_022_182_002_022,4.526,1.914,3.914,megan
s_022_182_002_023,5.742,2.6,3.6,megan
s_022_182_002_024,6.713,2.371,4.676,megan
s_022_182_002_025,4.928,2.143,4.124,megan
s_022_182_002_026,4.364,2.067,4.057,megan
s_022_182_002_027,5.239,2.676,3.21,megan
s_022_182_002_028,3.695,1.476,4.057,megan
s_022_182_002_029,4.567,1.924,4.048,megan
s_023_006_001_001,28.008,4.429,9.762,megan
s_023_006_001_002,30.062,5.343,9.152,megan
s_023_006_001_003,42.333,5.343,11.438,megan
s_023_006_001_004,43.274,7.629,9.714,megan
s_023_006_001_005,22.112,4.829,7.343,megan
s_023_006_001_006,12.159,3.438,5.267,megan
s_023_006_001_007,11.889,3.514,5.19,megan
s_023_006_001_008,9.294,3.057,3.971,megan
s_023_006_001_009,8.267,2.981,4.429,megan
s_023_006_001_010,8.921,2.905,5.114,megan
s_023_006_001_011,5.214,1.914,3.543,megan
s_023_006_001_012,5.106,1.457,4.733,megan
s_023_006_001_013,5.607,2.829,3.819,megan
s_023_006_001_014,4.387,2.067,3.438,megan
s_023_006_001_015,4.741,2.752,3.057,megan
s_023_006_001_016,5.398,2.448,3.743,megan
s_023_006_001_017,5.899,2.457,4,megan
s_023_006_001_018,4.025,1.914,4.048,megan
s_023_016_001_001,49.001,8.01,9.086,megan
s_023_016_001_002,31.184,5.876,7.552,megan
s_023_016_001_003,12.441,3.971,5.505,megan
s_023_016_001_004,9.09,2.238,5.648,megan
s_023_016_001_005,12.057,3.905,6.105,megan
s_023_016_001_006,10.292,3.286,5.724,megan
s_023_016_001_007,15.76,4.581,5.571,megan
s_023_016_001_008,9.43,3.219,4.61,megan
s_023_016_001_009,10.919,3.743,4.962,megan
s_023_016_001_010,13.783,5.038,5.495,megan
s_023_016_001_011,10.132,2.676,6.105,megan
s_023_016_001_012,9.168,2.476,6.029,megan
s_023_016_001_013,9.939,3.286,4.276,megan
s_023_016_001_014,5.698,2.143,4.429,megan
s_023_016_001_015,7.31,2.829,4.048,megan
s_023_016_001_016,7.185,3.21,3.533,megan
s_023_016_001_024,3.224,1.457,3.667,megan
s_023_016_001_025,3.884,1.314,4.895,megan
s_023_016_001_029,3.315,1.381,3.895,megan
s_023_016_001_033,4.237,2.219,2.981,megan
s_023_016_001_034,4.682,1.457,5.114,megan
s_023_016_001_035,5.01,1.848,4.819,megan
s_023_016_001_036,6.324,2.333,3.752,megan
s_023_016_001_037,5.82,2.619,3.924,megan
s_023_016_002_017,12.935,3.819,5.19,megan
s_023_016_002_018,5.888,2.533,2.981,megan
s_023_016_002_019,5.139,2.295,3.838,megan
s_023_016_002_020,5.964,2.705,4,megan
s_023_016_002_021,7.019,2.981,3.371,megan
s_023_016_002_022,6.931,2.914,3.819,megan
s_023_016_002_023,6.482,3.286,3.829,megan
s_023_016_002_026,6.32,2.229,3.971,megan
s_023_016_002_027,10.188,3.514,4.962,megan
s_023_016_002_028,7.18,3.057,3.514,megan
s_023_016_002_030,7.881,2.524,4.276,megan
s_023_016_002_031,6.501,1.99,5.267,megan
s_023_016_002_032,4.95,2.229,3.895,megan
s_023_016_002_038,10.837,3.819,4.667,megan
s_023_172_001_001,51.15,7.352,9.467,megan
s_023_172_001_002,26.537,5.8,7.181,megan
s_023_172_001_003,22.73,5.343,6.105,megan
s_023_172_001_004,23.753,4.81,7.019,megan
s_023_172_001_005,23.142,6.124,6.733,megan
s_023_172_001_006,14.988,3.381,5.505,megan
s_023_172_001_007,11.596,2.6,7.095,megan
s_023_172_001_008,14.742,3.21,7.248,megan
s_023_172_001_009,14.746,3.819,5.438,megan
s_023_172_001_010,8.576,2.543,5.267,megan
s_023_172_001_011,5.314,1.914,4.124,megan
s_023_172_001_012,6.189,2.143,4.733,megan
s_023_172_001_013,9.463,3.152,4.505,megan
s_023_172_001_014,8.574,2.981,4.352,megan
s_023_172_001_015,5.775,2.829,3.514,megan
s_023_172_001_016,7.763,3.133,4.276,megan
s_023_172_001_017,7.509,2.905,3.971,megan
s_023_172_001_018,5.013,2.943,2.981,megan
s_023_172_001_019,5.11,2.448,3.59,megan
s_023_172_001_020,4.602,2.371,2.762,megan
s_023_172_001_021,5.038,2.914,3.362,megan
s_023_172_001_022,4.663,2.295,3.381,megan
s_023_172_001_023,6.429,2.829,3.838,megan
s_023_172_001_024,6.064,2.829,2.905,megan
s_023_172_001_025,4.034,1.838,3.667,megan
s_023_176_001_007,10.449,3.819,4.81,megan
s_023_176_001_008,8.851,2.829,4.276,megan
s_023_176_001_010,8.113,2.905,4.886,megan
s_023_176_001_011,7.007,2.905,4.124,megan
s_023_176_001_012,6.628,2.533,4.448,megan
s_023_176_001_013,6.86,3.286,4.048,megan
s_023_176_001_014,11.591,3.21,5.276,megan
s_023_176_001_015,5.968,2.6,3.743,megan
s_023_176_001_016,14.874,4.362,5.571,megan
s_023_176_001_017,26.077,6.029,7.248,megan
s_023_176_001_018,17.81,3.895,7.171,megan
s_023_176_001_019,11.677,3.514,5.114,megan
s_023_176_001_020,12.862,2.543,6.657,megan
s_023_176_001_021,6.153,2.295,4.2,megan
s_023_176_001_022,11.78,4.381,4.886,megan
s_023_176_001_023,8.632,2.752,5.352,megan
s_023_176_001_024,7.028,2.752,4.048,megan
s_023_176_001_025,5.141,2.676,3.667,megan
s_023_176_001_026,5.979,3.133,3.286,megan
s_023_176_001_027,7.042,3.133,3.743,megan
s_023_176_001_028,5.093,1.619,4.581,megan
s_023_176_001_029,6.681,2.6,4.2,megan
s_023_176_001_030,8.868,3.59,4.124,megan
s_023_176_001_031,7.93,3.21,3.971,megan
s_023_176_001_032,5.336,2.295,3.819,megan
s_023_176_001_033,7.346,2.867,3.971,megan
s_023_176_002_001,46.624,7.933,9.686,megan
s_023_176_002_002,33.099,6.724,7.324,megan
s_023_176_002_003,29.661,6.714,6.943,megan
s_023_176_002_004,23.063,4.505,7.171,megan
s_023_176_002_005,27.108,5.038,8.238,megan
s_023_176_002_006,22.851,5.571,8.01,megan
s_023_176_002_009,21.563,5.267,6.562,megan
s_023_224_001_001,36.148,6.21,8.343,megan
s_023_224_001_002,12.39,4.295,4.886,megan
s_023_224_001_003,20.679,4.81,7.095,megan
s_023_224_001_004,11.663,2.219,6.562,megan
s_023_224_001_005,11.57,2.981,5.971,megan
s_023_224_001_006,15.1,3.743,6.343,megan
s_023_224_001_007,8.967,3.819,4.352,megan
s_023_224_001_008,18.268,5.267,5.495,megan
s_023_224_001_009,21.133,4.886,6.714,megan
s_023_224_001_010,9.304,2.99,4.81,megan
s_023_224_001_011,9.465,2.981,4.429,megan
s_023_224_001_012,7.654,2.771,3.971,megan
s_023_224_001_013,11.126,4.229,5.2,megan
s_023_224_001_014,12.499,4.057,5.038,megan
s_023_224_001_015,11.501,3.971,4.505,megan
s_023_224_001_016,8.06,2.857,4.21,megan
s_023_224_001_017,7.017,3.362,3.467,megan
s_023_224_001_018,7.81,3.133,5.114,megan
s_023_224_001_019,8.798,3.438,3.971,megan
s_023_224_001_021,8.27,2.981,4.057,megan
s_023_224_001_024,4.01,2,4.057,megan
s_023_224_001_025,7.467,3.229,4.124,megan
s_023_224_001_026,7.557,3.21,4.362,megan
s_023_224_001_027,7.178,2.619,4.352,megan
s_023_224_001_028,5.491,2.219,4.2,megan
s_023_224_001_029,2.678,1,4.276,megan
s_023_224_002_020,6.997,2.829,3.819,megan
s_023_224_002_022,6.208,3.133,3.61,megan
s_023_224_002_023,4.823,2.371,3.743,megan
s_023_227_001_001,28.746,5.495,8.771,megan
s_023_227_001_002,25.604,5.952,6.867,megan
s_023_227_001_003,15.816,3.314,7.933,megan
s_023_227_001_004,29.565,5.952,7.4,megan
s_023_227_001_005,16.784,5.21,5.343,megan
s_023_227_001_006,15.404,4.429,5.114,megan
s_023_227_001_007,10.878,3.057,6.41,megan
s_023_227_001_008,6.833,3.21,4.505,megan
s_023_227_001_009,6.487,2.143,5.048,megan
s_023_227_001_010,7.817,3.133,4.067,megan
s_023_227_001_011,7.379,3.305,4.352,megan
s_023_227_001_012,4.6,2.219,3.381,megan
s_023_227_001_013,2.983,1.305,4.048,megan
s_024_007_001_001,27.351,5.343,8.238,megan
s_024_007_001_002,40.613,7.019,9.543,megan
s_024_007_001_003,35.277,6.638,7.933,megan
s_024_007_001_004,8.24,3.305,4.124,megan
s_024_007_001_005,33.013,6.276,8.781,megan
s_024_007_001_006,13.391,3.381,6.181,megan
s_024_007_001_007,6.869,2.905,4.352,megan
s_024_007_001_009,13.694,3.743,6.79,megan
s_024_007_001_010,18.319,4.2,7.438,megan
s_024_007_001_011,7.858,3.286,4.352,megan
s_024_007_001_013,9.917,2.981,4.448,megan
s_024_007_001_018,3.754,2.371,2.829,megan
s_024_007_001_019,5.89,2.676,3.514,megan
s_024_007_001_020,5.551,2.833,4.105,megan
s_024_007_002_008,31.877,6.333,9.457,megan
s_024_007_002_012,31.373,6.029,6.867,megan
s_024_007_002_014,33.023,7.552,7.876,megan
s_024_007_002_015,12.588,4.2,5.114,megan
s_024_007_002_016,16.835,4.505,6.038,megan
s_024_007_002_017,29.276,4.505,8.924,megan
s_024_017_001_001,18.929,4.657,6.486,megan
s_024_017_001_002,13.566,3.895,5.19,megan
s_024_017_001_003,22.276,5.952,6.638,megan
s_024_017_001_004,32.359,5.114,11.133,megan
s_024_017_001_005,12.804,3.743,5.124,megan
s_024_017_001_006,10.698,3.514,6.257,megan
s_024_017_001_007,18.986,3.971,7.4,megan
s_024_017_001_008,16.307,4.438,5.505,megan
s_024_017_001_009,14.714,3.21,6.886,megan
s_024_017_001_010,11.038,3.057,5.343,megan
s_024_017_001_011,5.151,2.143,4.352,megan
s_024_017_001_012,6.323,3.057,3.743,megan
s_024_185_001_001,50.36,8.162,10.371,megan
s_024_185_001_002,32.01,5.2,7.781,megan
s_024_185_001_003,27.528,5.952,7.629,megan
s_024_185_001_004,12.059,4.048,4.962,megan
s_024_185_001_005,11.466,4.429,4.81,megan
s_024_185_001_006,18.83,5.114,6.276,megan
s_024_185_001_007,11.645,4.048,4.886,megan
s_024_185_001_008,25.488,5.981,8.019,megan
s_024_185_001_010,6.108,2.981,3.819,megan
s_024_185_001_014,6.699,2.448,4.2,megan
s_024_185_002_009,10.178,2.295,6.438,megan
s_024_185_002_011,7.356,2.305,4.581,megan
s_024_185_002_012,8.287,2.752,4.657,megan
s_024_185_002_013,27.983,4.667,8.771,megan
s_024_185_002_015,9.876,4.262,4.338,megan
s_024_216_001_001,20.807,5.571,5.724,megan
s_024_216_001_002,12.768,3.829,6.419,megan
s_024_216_001_003,8.515,2.924,4.505,megan
s_024_216_001_004,6.356,2.371,3.752,megan
s_024_216_001_005,17.513,4.01,6.714,megan
s_024_216_001_006,24.693,6.333,6.562,megan
s_024_216_001_007,4.55,2.143,3.667,megan
s_024_216_001_008,17.652,4.733,6.181,megan
s_024_216_001_009,5.268,1.943,3.981,megan
s_024_216_001_010,4.853,2.6,3.143,megan
s_024_216_001_011,16.115,4.352,5.876,megan
s_024_216_001_012,19.225,5.124,6.79,megan
s_024_216_001_014,9.816,3.438,4.886,megan
s_024_216_001_015,7.98,2.219,4.81,megan
s_024_216_001_016,5.541,2.752,3.59,megan
s_024_216_001_017,6.916,3.133,3.981,megan
s_024_216_001_021,6.163,2.448,3.619,megan
s_024_216_001_022,9.351,3.057,4.81,megan
s_024_216_002_013,32.274,6.257,8.162,megan
s_024_216_002_018,40.301,6.257,9.229,megan
s_024_216_002_019,18.634,4.371,8.086,megan
s_024_216_002_020,6.953,2.905,4.352,megan
s_024_216_002_023,19.893,4.81,5.657,megan
s_024_216_002_024,21.77,4.457,7.105,megan
s_024_216_002_025,4.222,2.143,2.705,megan
s_024_216_002_026,7.89,2.6,5.19,megan
s_024_216_002_027,9.491,3.21,4.352,megan
s_024_216_002_028,27.976,5.876,7.552,megan
s_024_216_002_029,32.077,6.562,7.41,megan
s_024_216_002_030,8.679,2.067,5.952,megan
s_024_216_002_032,7.012,2.6,3.819,megan
s_024_216_003_031,14.254,4.219,5.648,megan
s_024_216_003_033,19.083,3.895,9,megan
s_024_216_003_034,5.621,2.6,3.752,megan
s_024_217_001_001,32.598,6.714,7.781,megan
s_024_217_001_002,28.807,4.81,8.771,megan
s_024_217_001_003,19.09,3.971,7.552,megan
s_024_217_001_004,38.449,7.038,8.162,megan
s_024_217_001_005,49.071,7.857,10.143,megan
s_024_217_001_006,16.354,3.59,6.038,megan
s_024_217_001_007,11.192,3.667,4.81,megan
s_024_217_001_008,33.798,6.181,10.305,megan
s_024_217_001_026,6.357,2.981,3.59,megan
s_024_217_001_027,5.022,2.524,3.448,megan
s_024_217_002_009,25.76,5.876,7.105,megan
s_024_217_002_010,19.276,4.286,6.257,megan
s_024_217_002_011,25.893,5.648,6.714,megan
s_024_217_002_012,12.383,3.133,6.514,megan
s_024_217_002_013,45.222,7.248,9.01,megan
s_024_217_002_014,6.346,1.4,5.952,megan
s_024_217_002_015,5.03,2.219,3.362,megan
s_024_217_002_016,15.811,4.357,6.29,megan
s_024_217_002_017,7.556,3.057,3.362,megan
s_024_217_002_018,7.4,2.371,4.352,megan
s_024_217_002_019,10.104,3.514,4.581,megan
s_024_217_002_020,7.343,2.752,5.114,megan
s_024_217_002_021,11.114,3.905,4.962,megan
s_024_217_003_022,13.233,3.286,5.267,megan
s_024_217_003_023,7.184,2.676,4.429,megan
s_024_217_003_024,6.095,3.057,3.514,megan
s_024_217_003_025,3.039,1.076,4.6,megan
s_024_217_003_028,7.538,2.524,4.581,megan
s_024_217_003_029,7.327,2.6,4.657,megan
s_024_220_001_001,30.092,4.733,8.771,megan
s_024_220_001_002,49.433,7.343,10.295,megan
s_024_220_001_003,48.949,6.79,11.362,megan
s_024_220_001_004,13.434,3.676,6.181,megan
s_024_220_001_005,14.811,4.505,5.419,megan
s_024_220_001_006,11.208,3.895,5.343,megan
s_024_220_001_007,18.852,5.267,5.495,megan
s_024_220_001_008,4.602,2.371,3.067,megan
s_024_220_001_009,4.954,2.381,3.057,megan
